	x	y	V
1725	-3.9595959595959593	-5.252525252525253	0.33953595091571087
1726	-3.7979797979797976	-5.252525252525253	0.3406836769725959
1727	-3.636363636363636	-5.252525252525253	0.3410045747842233
1728	-3.474747474747474	-5.252525252525253	0.34070295586736066
1729	-3.313131313131313	-5.252525252525253	0.33984606577485343
1730	-3.1515151515151514	-5.252525252525253	0.3383955548001018
1731	-2.9898989898989896	-5.252525252525253	0.3362483107707538
1732	-2.828282828282828	-5.252525252525253	0.333273780076235
1733	-2.666666666666666	-5.252525252525253	0.32934132237955555
1734	-2.5050505050505043	-5.252525252525253	0.3243361462601296
1735	-2.3434343434343425	-5.252525252525253	0.31816565011163256
1736	-2.1818181818181817	-5.252525252525253	0.31075956554943496
1737	-2.02020202020202	-5.252525252525253	0.3020674678413528
1738	-1.8585858585858581	-5.252525252525253	0.29205644719439794
1739	-1.6969696969696964	-5.252525252525253	0.2807105325738881
1740	-1.5353535353535346	-5.252525252525253	0.26803225746395914
1741	-1.3737373737373728	-5.252525252525253	0.25404584045241657
1742	-1.212121212121212	-5.252525252525253	0.238800950714452
1743	-1.0505050505050502	-5.252525252525253	0.22237593624211846
1744	-0.8888888888888884	-5.252525252525253	0.20487961779806282
1745	-0.7272727272727266	-5.252525252525253	0.18645115430053102
1746	-0.5656565656565649	-5.252525252525253	0.1672579205183229
1747	-0.4040404040404031	-5.252525252525253	0.14749168822821052
1748	-0.2424242424242422	-5.252525252525253	0.12736359759573765
1749	-0.08080808080808044	-5.252525252525253	0.10709843261897924
1750	0.08080808080808133	-5.252525252525253	0.08692861315077328
1751	0.24242424242424399	-5.252525252525253	0.06708816000562336
1752	0.40404040404040487	-5.252525252525253	0.047806752820466245
1753	0.5656565656565657	-5.252525252525253	0.02930393128948732
1754	0.7272727272727284	-5.252525252525253	0.011783507868219082
1755	0.8888888888888893	-5.252525252525253	-0.004571646174611804
1756	1.050505050505052	-5.252525252525253	-0.019604152436335176
1757	1.2121212121212128	-5.252525252525253	-0.03318563835787359
1758	1.3737373737373737	-5.252525252525253	-0.045218856246064455
1759	1.5353535353535364	-5.252525252525253	-0.05563820819730966
1760	1.6969696969696972	-5.252525252525253	-0.06440873183208821
1761	1.85858585858586	-5.252525252525253	-0.07152387680290481
1762	2.0202020202020208	-5.252525252525253	-0.07700259607478627
1763	2.1818181818181834	-5.252525252525253	-0.08088630009147119
1764	2.3434343434343443	-5.252525252525253	-0.08323603787718707
1765	2.505050505050505	-5.252525252525253	-0.08412991831629082
1766	2.666666666666668	-5.252525252525253	-0.08366039455936058
1767	2.8282828282828287	-5.252525252525253	-0.08193079594063989
1768	2.9898989898989914	-5.252525252525253	-0.07905060741507369
1769	3.1515151515151523	-5.252525252525253	-0.075129593268697
1770	3.313131313131315	-5.252525252525253	-0.07027188152742052
1771	3.474747474747476	-5.252525252525253	-0.06457223739044972
1772	3.6363636363636367	-5.252525252525253	-0.05811735448919021
1773	3.7979797979797993	-5.252525252525253	-0.050994321421306395
1774	3.9595959595959602	-5.252525252525253	-0.04330573791361979
1775	4.121212121212123	-5.252525252525253	-0.03518584495400007
1776	4.282828282828284	-5.252525252525253	-0.026805132549128592
1777	4.444444444444445	-5.252525252525253	-0.018344953929917387
1778	4.606060606060607	-5.252525252525253	-0.00992395690968009
1779	4.767676767676768	-5.252525252525253	-0.0014708406846474294
1780	4.929292929292931	-5.252525252525253	0.007434431336785123
1781	5.090909090909092	-5.252525252525253	0.017689560521345515
1782	5.252525252525254	-5.252525252525253	0.030657587127191306
1783	5.414141414141415	-5.252525252525253	0.0477667543047323
1784	5.575757575757576	-5.252525252525253	0.06934306023022296
1785	5.737373737373739	-5.252525252525253	0.09229935909649535
1786	5.8989898989899	-5.252525252525253	0.10667906411143813
1787	6.060606060606062	-5.252525252525253	0.078329155610043
1788	6.222222222222223	-5.252525252525253	0.0
1789	6.383838383838386	-5.252525252525253	0.0
1790	6.545454545454547	-5.252525252525253	0.0
1791	6.707070707070708	-5.252525252525253	0.0
1792	6.86868686868687	-5.252525252525253	0.0
1793	7.030303030303031	-5.252525252525253	0.0
1794	7.191919191919194	-5.252525252525253	0.0
1795	7.353535353535355	-5.252525252525253	0.0
1796	7.515151515151516	-5.252525252525253	0.0
1797	7.676767676767678	-5.252525252525253	0.0
1798	7.838383838383839	-5.252525252525253	0.0
1799	8.0	-5.252525252525253	0.0
1800	-8.0	-5.090909090909091	0.0
1801	-7.838383838383838	-5.090909090909091	0.0
1802	-7.6767676767676765	-5.090909090909091	0.0
1803	-7.515151515151516	-5.090909090909091	0.0
1804	-7.353535353535354	-5.090909090909091	0.0
1805	-7.191919191919192	-5.090909090909091	0.0
1806	-7.03030303030303	-5.090909090909091	0.0
1807	-6.8686868686868685	-5.090909090909091	0.0
1808	-6.707070707070707	-5.090909090909091	0.0
1809	-6.545454545454545	-5.090909090909091	0.0
1810	-6.383838383838384	-5.090909090909091	0.0
1811	-6.222222222222222	-5.090909090909091	0.6094852849758433
1812	-6.0606060606060606	-5.090909090909091	0.6384649954543078
1813	-5.898989898989899	-5.090909090909091	0.5407080798994178
1814	-5.737373737373737	-5.090909090909091	0.45610934860024455
1815	-5.575757575757576	-5.090909090909091	0.3934912987445439
1816	-5.4141414141414135	-5.090909090909091	0.3531481700415948
1817	-5.252525252525253	-5.090909090909091	0.33118595088103536
1818	-5.090909090909091	-5.090909090909091	0.3223971099534569
1819	-4.929292929292929	-5.090909090909091	0.3218817662299591
1820	-4.767676767676767	-5.090909090909091	0.32576372840999573
1821	-4.6060606060606055	-5.090909090909091	0.33134788539279025
1822	-4.444444444444445	-5.090909090909091	0.3369908697736733
1823	-4.282828282828282	-5.090909090909091	0.34185820652445975
1824	-4.121212121212121	-5.090909090909091	0.3456578906688045
1825	-3.9595959595959593	-5.090909090909091	0.34840307956032524
1826	-3.7979797979797976	-5.090909090909091	0.3502316952982304
1827	-3.636363636363636	-5.090909090909091	0.3512897352180962
1828	-3.474747474747474	-5.090909090909091	0.35167056764872995
1829	-3.313131313131313	-5.090909090909091	0.35139553976966537
1830	-3.1515151515151514	-5.090909090909091	0.35042019674351865
1831	-2.9898989898989896	-5.090909090909091	0.348652769452083
1832	-2.828282828282828	-5.090909090909091	0.34597534165103655
1833	-2.666666666666666	-5.090909090909091	0.3422620132726248
1834	-2.5050505050505043	-5.090909090909091	0.33739171770794574
1835	-2.3434343434343425	-5.090909090909091	0.3312557541998859
1836	-2.1818181818181817	-5.090909090909091	0.3237614627495726
1837	-2.02020202020202	-5.090909090909091	0.3148339114194833
1838	-1.8585858585858581	-5.090909090909091	0.30441723324425285
1839	-1.6969696969696964	-5.090909090909091	0.2924766418338225
1840	-1.5353535353535346	-5.090909090909091	0.2790014480697768
1841	-1.3737373737373728	-5.090909090909091	0.2640088004441238
1842	-1.212121212121212	-5.090909090909091	0.24754749469305098
1843	-1.0505050505050502	-5.090909090909091	0.22970107641264617
1844	-0.8888888888888884	-5.090909090909091	0.21058955761560716
1845	-0.7272727272727266	-5.090909090909091	0.19036930527179213
1846	-0.5656565656565649	-5.090909090909091	0.1692309456474203
1847	-0.4040404040404031	-5.090909090909091	0.14739538906856903
1848	-0.2424242424242422	-5.090909090909091	0.12510826765423533
1849	-0.08080808080808044	-5.090909090909091	0.1026331731308843
1850	0.08080808080808133	-5.090909090909091	0.08024410117732385
1851	0.24242424242424399	-5.090909090909091	0.058217494410290456
1852	0.40404040404040487	-5.090909090909091	0.03682425376397566
1853	0.5656565656565657	-5.090909090909091	0.01632205261991876
1854	0.7272727272727284	-5.090909090909091	-0.0030517585523390507
1855	0.8888888888888893	-5.090909090909091	-0.021086397778343105
1856	1.050505050505052	-5.090909090909091	-0.037602776422598135
1857	1.2121212121212128	-5.090909090909091	-0.052457219852300244
1858	1.3737373737373737	-5.090909090909091	-0.06554355090376347
1859	1.5353535353535364	-5.090909090909091	-0.076793439523275
1860	1.6969696969696972	-5.090909090909091	-0.08617511365399916
1861	1.85858585858586	-5.090909090909091	-0.09369072076033527
1862	2.0202020202020208	-5.090909090909091	-0.0993727663924365
1863	2.1818181818181834	-5.090909090909091	-0.10328008165250936
1864	2.3434343434343443	-5.090909090909091	-0.1054936655933724
1865	2.505050505050505	-5.090909090909091	-0.10611254630356885
1866	2.666666666666668	-5.090909090909091	-0.10524959138204733
1867	2.8282828282828287	-5.090909090909091	-0.10302708748225392
1868	2.9898989898989914	-5.090909090909091	-0.09957200082924642
1869	3.1515151515151523	-5.090909090909091	-0.09501116465531731
1870	3.313131313131315	-5.090909090909091	-0.08946713796302207
1871	3.474747474747476	-5.090909090909091	-0.0830559183110763
1872	3.6363636363636367	-5.090909090909091	-0.07588771865107832
1873	3.7979797979797993	-5.090909090909091	-0.06807124717290741
1874	3.9595959595959602	-5.090909090909091	-0.05972008942765268
1875	4.121212121212123	-5.090909090909091	-0.05095697262864208
1876	4.282828282828284	-5.090909090909091	-0.04190870733241495
1877	4.444444444444445	-5.090909090909091	-0.032683333858873995
1878	4.606060606060607	-5.090909090909091	-0.023324274476566407
1879	4.767676767676768	-5.090909090909091	-0.013746875224486197
1880	4.929292929292931	-5.090909090909091	-0.0036816083679345854
1881	5.090909090909092	-5.090909090909091	0.007325767218834963
1882	5.252525252525254	-5.090909090909091	0.019774169088646664
1883	5.414141414141415	-5.090909090909091	0.033801314436690225
1884	5.575757575757576	-5.090909090909091	0.0483820773595434
1885	5.737373737373739	-5.090909090909091	0.060122288242690836
1886	5.8989898989899	-5.090909090909091	0.06200421772039554
1887	6.060606060606062	-5.090909090909091	0.04316487284883077
1888	6.222222222222223	-5.090909090909091	0.018534049409960167
1889	6.383838383838386	-5.090909090909091	0.0
1890	6.545454545454547	-5.090909090909091	0.0
1891	6.707070707070708	-5.090909090909091	0.0
1892	6.86868686868687	-5.090909090909091	0.0
1893	7.030303030303031	-5.090909090909091	0.0
1894	7.191919191919194	-5.090909090909091	0.0
1895	7.353535353535355	-5.090909090909091	0.0
1896	7.515151515151516	-5.090909090909091	0.0
1897	7.676767676767678	-5.090909090909091	0.0
1898	7.838383838383839	-5.090909090909091	0.0
1899	8.0	-5.090909090909091	0.0
1900	-8.0	-4.929292929292929	0.0
1901	-7.838383838383838	-4.929292929292929	0.0
1902	-7.6767676767676765	-4.929292929292929	0.0
1903	-7.515151515151516	-4.929292929292929	0.0
1904	-7.353535353535354	-4.929292929292929	0.0
1905	-7.191919191919192	-4.929292929292929	0.0
1906	-7.03030303030303	-4.929292929292929	0.0
1907	-6.8686868686868685	-4.929292929292929	0.0
1908	-6.707070707070707	-4.929292929292929	0.0
1909	-6.545454545454545	-4.929292929292929	0.0
1910	-6.383838383838384	-4.929292929292929	0.4549310150200062
1911	-6.222222222222222	-4.929292929292929	0.5359590348519295
1912	-6.0606060606060606	-4.929292929292929	0.5191024825646381
1913	-5.898989898989899	-4.929292929292929	0.4784080127530524
1914	-5.737373737373737	-4.929292929292929	0.4335078598971426
1915	-5.575757575757576	-4.929292929292929	0.39499050996778884
1916	-5.4141414141414135	-4.929292929292929	0.3669438971660754
1917	-5.252525252525253	-4.929292929292929	0.3494838516188478
1918	-5.090909090909091	-4.929292929292929	0.340754878971021
1919	-4.929292929292929	-4.929292929292929	0.33827321815511713
1920	-4.767676767676767	-4.929292929292929	0.33969244395360293
1921	-4.6060606060606055	-4.929292929292929	0.3431489071869819
1922	-4.444444444444445	-4.929292929292929	0.3473437673341788
1923	-4.282828282828282	-4.929292929292929	0.35148256508262293
1924	-4.121212121212121	-4.929292929292929	0.3551522818013928
1925	-3.9595959595959593	-4.929292929292929	0.35818678135855536
1926	-3.7979797979797976	-4.929292929292929	0.3605502894419043
1927	-3.636363636363636	-4.929292929292929	0.36225210314120065
1928	-3.474747474747474	-4.929292929292929	0.3632940397397977
1929	-3.313131313131313	-4.929292929292929	0.36364532891155943
1930	-3.1515151515151514	-4.929292929292929	0.36323692295222454
1931	-2.9898989898989896	-4.929292929292929	0.36196722864302283
1932	-2.828282828282828	-4.929292929292929	0.35971280380320336
1933	-2.666666666666666	-4.929292929292929	0.3563396713519613
1934	-2.5050505050505043	-4.929292929292929	0.35171295709914296
1935	-2.3434343434343425	-4.929292929292929	0.3457041862303926
1936	-2.1818181818181817	-4.929292929292929	0.338196619829486
1937	-2.02020202020202	-4.929292929292929	0.3290894818427551
1938	-1.8585858585858581	-4.929292929292929	0.3183019325293079
1939	-1.6969696969696964	-4.929292929292929	0.3057773534473722
1940	-1.5353535353535346	-4.929292929292929	0.29148809253720187
1941	-1.3737373737373728	-4.929292929292929	0.27544041856125095
1942	-1.212121212121212	-4.929292929292929	0.25767915120098195
1943	-1.0505050505050502	-4.929292929292929	0.238291317099808
1944	-0.8888888888888884	-4.929292929292929	0.21740823097992767
1945	-0.7272727272727266	-4.929292929292929	0.19520556352361018
1946	-0.5656565656565649	-4.929292929292929	0.17190116773099742
1947	-0.4040404040404031	-4.929292929292929	0.14775065474441001
1948	-0.2424242424242422	-4.929292929292929	0.12304091082175003
1949	-0.08080808080808044	-4.929292929292929	0.09808189107299886
1950	0.08080808080808133	-4.929292929292929	0.07319712401734735
1951	0.24242424242424399	-4.929292929292929	0.04871346269423899
1952	0.40404040404040487	-4.929292929292929	0.024950715205227236
1953	0.5656565656565657	-4.929292929292929	0.0022117839785510945
1954	0.7272727272727284	-4.929292929292929	-0.019226196919150937
1955	0.8888888888888893	-4.929292929292929	-0.03911940996382344
1956	1.050505050505052	-4.929292929292929	-0.05726333562341403
1957	1.2121212121212128	-4.929292929292929	-0.07349691372496579
1958	1.3737373737373737	-4.929292929292929	-0.08770468799341424
1959	1.5353535353535364	-4.929292929292929	-0.09981688533802774
1960	1.6969696969696972	-4.929292929292929	-0.10980756250029816
1961	1.85858585858586	-4.929292929292929	-0.11769112619200063
1962	2.0202020202020208	-4.929292929292929	-0.12351766708211513
1963	2.1818181818181834	-4.929292929292929	-0.12736759453275737
1964	2.3434343434343443	-4.929292929292929	-0.12934599654022444
1965	2.505050505050505	-4.929292929292929	-0.12957700992256485
1966	2.666666666666668	-4.929292929292929	-0.128198337183006
1967	2.8282828282828287	-4.929292929292929	-0.12535596177708205
1968	2.9898989898989914	-4.929292929292929	-0.12119914376434057
1969	3.1515151515151523	-4.929292929292929	-0.11587592656030365
1970	3.313131313131315	-4.929292929292929	-0.1095295873582742
1971	3.474747474747476	-4.929292929292929	-0.10229657923975505
1972	3.6363636363636367	-4.929292929292929	-0.09430635463113946
1973	3.7979797979797993	-4.929292929292929	-0.08568285919159228
1974	3.9595959595959602	-4.929292929292929	-0.07654639999544148
1975	4.121212121212123	-4.929292929292929	-0.06701324880050062
1976	4.282828282828284	-4.929292929292929	-0.05718939029301515
1977	4.444444444444445	-4.929292929292929	-0.04715539969659724
1978	4.606060606060607	-4.929292929292929	-0.03694293191322535
1979	4.767676767676768	-4.929292929292929	-0.026510777368796378
1980	4.929292929292931	-4.929292929292929	-0.015739756802872224
1981	5.090909090909092	-4.929292929292929	-0.004479052366717742
1982	5.252525252525254	-4.929292929292929	0.007312007571870166
1983	5.414141414141415	-4.929292929292929	0.019282256993838533
1984	5.575757575757576	-4.929292929292929	0.030261646528569566
1985	5.737373737373739	-4.929292929292929	0.037803498794329066
1986	5.8989898989899	-4.929292929292929	0.03805064567862248
1987	6.060606060606062	-4.929292929292929	0.026636171954099716
1988	6.222222222222223	-4.929292929292929	0.0016797889476431206
1989	6.383838383838386	-4.929292929292929	0.0012682733030170146
1990	6.545454545454547	-4.929292929292929	0.0
1991	6.707070707070708	-4.929292929292929	0.0
1992	6.86868686868687	-4.929292929292929	0.0
1993	7.030303030303031	-4.929292929292929	0.0
1994	7.191919191919194	-4.929292929292929	0.0
1995	7.353535353535355	-4.929292929292929	0.0
1996	7.515151515151516	-4.929292929292929	0.0
1997	7.676767676767678	-4.929292929292929	0.0
1998	7.838383838383839	-4.929292929292929	0.0
1999	8.0	-4.929292929292929	0.0
2000	-8.0	-4.767676767676767	0.0
2001	-7.838383838383838	-4.767676767676767	0.0
2002	-7.6767676767676765	-4.767676767676767	0.0
2003	-7.515151515151516	-4.767676767676767	0.0
2004	-7.353535353535354	-4.767676767676767	0.0
2005	-7.191919191919192	-4.767676767676767	0.0
2006	-7.03030303030303	-4.767676767676767	0.0
2007	-6.8686868686868685	-4.767676767676767	0.0
2008	-6.707070707070707	-4.767676767676767	0.0
2009	-6.545454545454545	-4.767676767676767	0.24080409443287645
2010	-6.383838383838384	-4.767676767676767	0.33345426684204615
2011	-6.222222222222222	-4.767676767676767	0.39978254051659157
2012	-6.0606060606060606	-4.767676767676767	0.4235778871992628
2013	-5.898989898989899	-4.767676767676767	0.4203136286510109
2014	-5.737373737373737	-4.767676767676767	0.40452356826748437
2015	-5.575757575757576	-4.767676767676767	0.3860189840633935
2016	-5.4141414141414135	-4.767676767676767	0.37015305703607
2017	-5.252525252525253	-4.767676767676767	0.3590506794572595
2018	-5.090909090909091	-4.767676767676767	0.3528653361566624
2019	-4.929292929292929	-4.767676767676767	0.35076378346588527
2020	-4.767676767676767	-4.767676767676767	0.35158392206231703
2021	-4.6060606060606055	-4.767676767676767	0.35421153206735545
2022	-4.444444444444445	-4.767676767676767	0.3577527272934372
2023	-4.282828282828282	-4.767676767676767	0.36157600467046
2024	-4.121212121212121	-4.767676767676767	0.3652818900955882
2025	-3.9595959595959593	-4.767676767676767	0.36864147463059915
2026	-3.7979797979797976	-4.767676767676767	0.37153057796963107
2027	-3.636363636363636	-4.767676767676767	0.3738743481650042
2028	-3.474747474747474	-4.767676767676767	0.37560815925770086
2029	-3.313131313131313	-4.767676767676767	0.3766548131845498
2030	-3.1515151515151514	-4.767676767676767	0.3769149375107971
2031	-2.9898989898989896	-4.767676767676767	0.3762664183645805
2032	-2.828282828282828	-4.767676767676767	0.374568973566793
2033	-2.666666666666666	-4.767676767676767	0.3716709112328741
2034	-2.5050505050505043	-4.767676767676767	0.3674162531062722
2035	-2.3434343434343425	-4.767676767676767	0.3616514137930552
2036	-2.1818181818181817	-4.767676767676767	0.3542313484952235
2037	-2.02020202020202	-4.767676767676767	0.3450254635927429
2038	-1.8585858585858581	-4.767676767676767	0.33392366158285147
2039	-1.6969696969696964	-4.767676767676767	0.3208427468891566
2040	-1.5353535353535346	-4.767676767676767	0.30573315007040747
2041	-1.3737373737373728	-4.767676767676767	0.2885856300626962
2042	-1.212121212121212	-4.767676767676767	0.26943737444981797
2043	-1.0505050505050502	-4.767676767676767	0.24837680980567617
2044	-0.8888888888888884	-4.767676767676767	0.22554648568068547
2045	-0.7272727272727266	-4.767676767676767	0.20114355011172344
2046	-0.5656565656565649	-4.767676767676767	0.17541750700854916
2047	-0.4040404040404031	-4.767676767676767	0.14866515135632366
2048	-0.2424242424242422	-4.767676767676767	0.12122282981535593
2049	-0.08080808080808044	-4.767676767676767	0.09345635632201371
2050	0.08080808080808133	-4.767676767676767	0.06574904112482773
2051	0.24242424242424399	-4.767676767676767	0.03848851714409091
2052	0.40404040404040487	-4.767676767676767	0.012053360384143202
2053	0.5656565656565657	-4.767676767676767	-0.01319943499179067
2054	0.7272727272727284	-4.767676767676767	-0.036945403138992354
2055	0.8888888888888893	-4.767676767676767	-0.058901709534385706
2056	1.050505050505052	-4.767676767676767	-0.07883424238226872
2057	1.2121212121212128	-4.767676767676767	-0.09656241143073466
2058	1.3737373737373737	-4.767676767676767	-0.1119614020069
2059	1.5353535353535364	-4.767676767676767	-0.12496185133512358
2060	1.6969696969696972	-4.767676767676767	-0.1355471248171652
2061	1.85858585858586	-4.767676767676767	-0.14374855442525397
2062	2.0202020202020208	-4.767676767676767	-0.14963918121126593
2063	2.1818181818181834	-4.767676767676767	-0.1533266328561805
2064	2.3434343434343443	-4.767676767676767	-0.15494571611220315
2065	2.505050505050505	-4.767676767676767	-0.15465115966346016
2066	2.666666666666668	-4.767676767676767	-0.15261078565032982
2067	2.8282828282828287	-4.767676767676767	-0.14899927867872773
2068	2.9898989898989914	-4.767676767676767	-0.14399268589073022
2069	3.1515151515151523	-4.767676767676767	-0.13776381046328254
2070	3.313131313131315	-4.767676767676767	-0.1304787056700161
2071	3.474747474747476	-4.767676767676767	-0.12229445665853023
2072	3.6363636363636367	-4.767676767676767	-0.11335826144213208
2073	3.7979797979797993	-4.767676767676767	-0.1038074349668808
2074	3.9595959595959602	-4.767676767676767	-0.09376940256202035
2075	4.121212121212123	-4.767676767676767	-0.08336023228490379
2076	4.282828282828284	-4.767676767676767	-0.0726802053425478
2077	4.444444444444445	-4.767676767676767	-0.06180594272127441
2078	4.606060606060607	-4.767676767676767	-0.05078127611094136
2079	4.767676767676768	-4.767676767676767	-0.03961354553460175
2080	4.929292929292931	-4.767676767676767	-0.028287589108040183
2081	5.090909090909092	-4.767676767676767	-0.016814227454703876
2082	5.252525252525254	-4.767676767676767	-0.005329343428286788
2083	5.414141414141415	-4.767676767676767	0.00575405943822418
2084	5.575757575757576	-4.767676767676767	0.015578752966567279
2085	5.737373737373739	-4.767676767676767	0.022779414727433358
2086	5.8989898989899	-4.767676767676767	0.02575869424566558
2087	6.060606060606062	-4.767676767676767	0.0236493803413025
2088	6.222222222222223	-4.767676767676767	0.018266380730480442
2089	6.383838383838386	-4.767676767676767	0.016835311243594643
2090	6.545454545454547	-4.767676767676767	0.036925208923450276
2091	6.707070707070708	-4.767676767676767	0.0
2092	6.86868686868687	-4.767676767676767	0.0
2093	7.030303030303031	-4.767676767676767	0.0
2094	7.191919191919194	-4.767676767676767	0.0
2095	7.353535353535355	-4.767676767676767	0.0
2096	7.515151515151516	-4.767676767676767	0.0
2097	7.676767676767678	-4.767676767676767	0.0
2098	7.838383838383839	-4.767676767676767	0.0
2099	8.0	-4.767676767676767	0.0
2100	-8.0	-4.6060606060606055	0.0
2101	-7.838383838383838	-4.6060606060606055	0.0
2102	-7.6767676767676765	-4.6060606060606055	0.0
2103	-7.515151515151516	-4.6060606060606055	0.0
2104	-7.353535353535354	-4.6060606060606055	0.0
2105	-7.191919191919192	-4.6060606060606055	0.0
2106	-7.03030303030303	-4.6060606060606055	0.0
2107	-6.8686868686868685	-4.6060606060606055	0.0
2108	-6.707070707070707	-4.6060606060606055	0.0
2109	-6.545454545454545	-4.6060606060606055	0.12653772385756665
2110	-6.383838383838384	-4.6060606060606055	0.20718069075949316
2111	-6.222222222222222	-4.6060606060606055	0.30613897317312777
2112	-6.0606060606060606	-4.6060606060606055	0.35511289706481064
2113	-5.898989898989899	-4.6060606060606055	0.37474504638424433
2114	-5.737373737373737	-4.6060606060606055	0.37825380045839047
2115	-5.575757575757576	-4.6060606060606055	0.3744088009822308
2116	-5.4141414141414135	-4.6060606060606055	0.3685986674575519
2117	-5.252525252525253	-4.6060606060606055	0.36370047301745745
2118	-5.090909090909091	-4.6060606060606055	0.3608920027324843
2119	-4.929292929292929	-4.6060606060606055	0.36033265748944454
2120	-4.767676767676767	-4.6060606060606055	0.36166792876242465
2121	-4.6060606060606055	-4.6060606060606055	0.3643605717266857
2122	-4.444444444444445	-4.6060606060606055	0.36787960510175444
2123	-4.282828282828282	-4.6060606060606055	0.3717868362101917
2124	-4.121212121212121	-4.6060606060606055	0.37575779927990083
2125	-3.9595959595959593	-4.6060606060606055	0.37956664909862187
2126	-3.7979797979797976	-4.6060606060606055	0.38305619964101667
2127	-3.636363636363636	-4.6060606060606055	0.3861065522914842
2128	-3.474747474747474	-4.6060606060606055	0.3886094359414517
2129	-3.313131313131313	-4.6060606060606055	0.3904508270581417
2130	-3.1515151515151514	-4.6060606060606055	0.39150159554183356
2131	-2.9898989898989896	-4.6060606060606055	0.3916145337377092
2132	-2.828282828282828	-4.6060606060606055	0.3906257608665139
2133	-2.666666666666666	-4.6060606060606055	0.38835874690646954
2134	-2.5050505050505043	-4.6060606060606055	0.3846297303000162
2135	-2.3434343434343425	-4.6060606060606055	0.37925386734033323
2136	-2.1818181818181817	-4.6060606060606055	0.3720518967656098
2137	-2.02020202020202	-4.6060606060606055	0.3628573624501416
2138	-1.8585858585858581	-4.6060606060606055	0.35152450332019836
2139	-1.6969696969696964	-4.6060606060606055	0.3379368224559952
2140	-1.5353535353535346	-4.6060606060606055	0.32201613079257535
2141	-1.3737373737373728	-4.6060606060606055	0.3037315771693085
2142	-1.212121212121212	-4.6060606060606055	0.28310790672991754
2143	-1.0505050505050502	-4.6060606060606055	0.2602320619923933
2144	-0.8888888888888884	-4.6060606060606055	0.2352573518254147
2145	-0.7272727272727266	-4.6060606060606055	0.20840464423404909
2146	-0.5656565656565649	-4.6060606060606055	0.17996015883515204
2147	-0.4040404040404031	-4.6060606060606055	0.15026961385697957
2148	-0.2424242424242422	-4.6060606060606055	0.11972890076133628
2149	-0.08080808080808044	-4.6060606060606055	0.08877166327487238
2150	0.08080808080808133	-4.6060606060606055	0.05785416701585894
2151	0.24242424242424399	-4.6060606060606055	0.027438204373153755
2152	0.40404040404040487	-4.6060606060606055	-0.0020263558209546893
2153	0.5656565656565657	-4.6060606060606055	-0.03011748119086463
2154	0.7272727272727284	-4.6060606060606055	-0.05645427111064209
2155	0.8888888888888893	-4.6060606060606055	-0.08070778265245829
2156	1.050505050505052	-4.6060606060606055	-0.10260951294054055
2157	1.2121212121212128	-4.6060606060606055	-0.12195708760880414
2158	1.3737373737373737	-4.6060606060606055	-0.13861665726832748
2159	1.5353535353535364	-4.6060606060606055	-0.15252199317840143
2160	1.6969696969696972	-4.6060606060606055	-0.16367053100798495
2161	1.85858585858586	-4.6060606060606055	-0.17211678548058407
2162	2.0202020202020208	-4.6060606060606055	-0.177963870481514
2163	2.1818181818181834	-4.6060606060606055	-0.1813540395684956
2164	2.3434343434343443	-4.6060606060606055	-0.18245907538894754
2165	2.505050505050505	-4.6060606060606055	-0.18147112696874287
2166	2.666666666666668	-4.6060606060606055	-0.17859436707612525
2167	2.8282828282828287	-4.6060606060606055	-0.17403768139676884
2168	2.9898989898989914	-4.6060606060606055	-0.16800851065656996
2169	3.1515151515151523	-4.6060606060606055	-0.16070792373208023
2170	3.313131313131315	-4.6060606060606055	-0.1523269681999775
2171	3.474747474747476	-4.6060606060606055	-0.14304428028221766
2172	3.6363636363636367	-4.6060606060606055	-0.13302479951197782
2173	3.7979797979797993	-4.6060606060606055	-0.12241921667177846
2174	3.9595959595959602	-4.6060606060606055	-0.11136354300085531
2175	4.121212121212123	-4.6060606060606055	-0.09997807243454647
2176	4.282828282828284	-4.6060606060606055	-0.08836525607099788
2177	4.444444444444445	-4.6060606060606055	-0.07660688973501127
2178	4.606060606060607	-4.6060606060606055	-0.06476268427466395
2179	4.767676767676768	-4.6060606060606055	-0.05287453955062909
2180	4.929292929292931	-4.6060606060606055	-0.0409828266399829
2181	5.090909090909092	-4.6060606060606055	-0.029160924915770783
2182	5.252525252525254	-4.6060606060606055	-0.01756921326853762
2183	5.414141414141415	-4.6060606060606055	-0.006515428779222307
2184	5.575757575757576	-4.6060606060606055	0.0035198911720420154
2185	5.737373737373739	-4.6060606060606055	0.011976712903171515
2186	5.8989898989899	-4.6060606060606055	0.018555336235304004
2187	6.060606060606062	-4.6060606060606055	0.02393627443496427
2188	6.222222222222223	-4.6060606060606055	0.0309010423893815
2189	6.383838383838386	-4.6060606060606055	0.045515311889368984
2190	6.545454545454547	-4.6060606060606055	0.0683195784216278
2191	6.707070707070708	-4.6060606060606055	0.0
2192	6.86868686868687	-4.6060606060606055	0.0
2193	7.030303030303031	-4.6060606060606055	0.0
2194	7.191919191919194	-4.6060606060606055	0.0
2195	7.353535353535355	-4.6060606060606055	0.0
2196	7.515151515151516	-4.6060606060606055	0.0
2197	7.676767676767678	-4.6060606060606055	0.0
2198	7.838383838383839	-4.6060606060606055	0.0
2199	8.0	-4.6060606060606055	0.0
2200	-8.0	-4.444444444444445	0.0
